ID,Sales
T1204189,51547
T1204190,45021
T1204191,49966
T1204192,63291
T1204193,51855
T1204194,40463
T1204195,64433
T1204196,39205
T1204197,39715
T1204198,31801
T1204199,45011
T1204200,64455
T1204201,39222
T1204202,66032
T1204203,51558
T1204204,30091
T1204205,56496
T1204206,51555
T1204207,50243
T1204208,65398
T1204209,63536
T1204210,54387
T1204211,76543
T1204212,42193
T1204213,30389
T1204214,39435
T1204215,39747
T1204216,51829
T1204217,76562
T1204218,49740
T1204219,66049
T1204220,39729
T1204221,53930
T1204222,51821
T1204223,56210
T1204224,62062
T1204225,24271
T1204226,32088
T1204227,35791
T1204228,29587
T1204229,64458
T1204230,44102
T1204231,47280
T1204232,50249
T1204233,56507
T1204234,55546
T1204235,63303
T1204236,40353
T1204237,25390
T1204238,52607
T1204239,56235
T1204240,45035
T1204241,24784
T1204242,39722
T1204243,66042
T1204244,32710
T1204245,35828
T1204246,30221
T1204247,32110
T1204248,40360
T1204249,53039
T1204250,35195
T1204251,35820
T1204252,35187
T1204253,40348
T1204254,39446
T1204255,44121
T1204256,39735
T1204257,45020
T1204258,64423
T1204259,39217
T1204260,39208
T1204261,39730
T1204262,53936
T1204263,40356
T1204264,35205
T1204265,31808
T1204266,35198
T1204267,44417
T1204268,40340
T1204269,40351
T1204270,30226
T1204271,41980
T1204272,39436
T1204273,24796
T1204274,40360
T1204275,51823
T1204276,30085
T1204277,47926
T1204278,54393
T1204279,63318
T1204280,75653
T1204281,39432
T1204282,27299
T1204283,66754
T1204284,39400
T1204285,53926
T1204286,39449
T1204287,39717
T1204288,76546
T1204289,39203
T1204290,51852
T1204291,34921
T1204292,51834
T1204293,39442
T1204294,34390
T1204295,64423
T1204296,39733
T1204297,76552
T1204298,35191
T1204299,39740
T1204300,36882
T1204301,35209
T1204302,34901
T1204303,30999
T1204304,76543
T1204305,35795
T1204306,57113
T1204307,35188
T1204308,25389
T1204309,30384
T1204310,39736
T1204311,35528
T1204312,64446
T1204313,27289
T1204314,76542
T1204315,64458
T1204316,39198
T1204317,35824
T1204318,57145
T1204319,42478
T1204320,39439
T1204321,40365
T1204322,39437
T1204323,35204
T1204324,35804
T1204325,39443
T1204326,64458
T1204327,53311
T1204328,51538
T1204329,76545
T1204330,64455
T1204331,39452
T1204332,54624
T1204333,39223
T1204334,54915
T1204335,32081
T1204336,39716
T1204337,39444
T1204338,66021
T1204339,32730
T1204340,39716
T1204341,35550
T1204342,76556
T1204343,45023
T1204344,39204
T1204345,76541
T1204346,51540
T1204347,63559
T1204348,34899
T1204349,53940
T1204350,30093
T1204351,63317
T1204352,39750
T1204353,32726
T1204354,43879
T1204355,40335
T1204356,63553
T1204357,62340
T1204358,34630
T1204359,35809
T1204360,29864
T1204361,34396
T1204362,63532
T1204363,49956
T1204364,64431
T1204365,64906
T1204366,76530
T1204367,76538
T1204368,75929
T1204369,37522
T1204370,34933
T1204371,66495
T1204372,34659
T1204373,25388
T1204374,39209
T1204375,76545
T1204376,39714
T1204377,30086
T1204378,56499
T1204379,66747
T1204380,31834
T1204381,53932
T1204382,75942
T1204383,37512
T1204384,39714
T1204385,34893
T1204386,30099
T1204387,64439
T1204388,64456
T1204389,44130
T1204390,75666
T1204391,45010
T1204392,39231
T1204393,54390
T1204394,39442
T1204395,63805
T1204396,55542
T1204397,55540
T1204398,30231
T1204399,24273
T1204400,64458
T1204401,22784
T1204402,32414
T1204403,56516
T1204404,36829
T1204405,37719
T1204406,32142
T1204407,47322
T1204408,17486
T1204409,46638
T1204410,55990
T1204411,33042
T1204412,32148
T1204413,33039
T1204414,56516
T1204415,57156
T1204416,31917
T1204417,49195
T1204418,59458
T1204419,17189
T1204420,42948
T1204421,33051
T1204422,22925
T1204423,56513
T1204424,33029
T1204425,24786
T1204426,32413
T1204427,58118
T1204428,31897
T1204429,44528
T1204430,57145
T1204431,25423
T1204432,46622
T1204433,68625
T1204434,46632
T1204435,46629
T1204436,44538
T1204437,28507
T1204438,31907
T1204439,33161
T1204440,42655
T1204441,56240
T1204442,56254
T1204443,30221
T1204444,58747
T1204445,33045
T1204446,24506
T1204447,32142
T1204448,31900
T1204449,59446
T1204450,57139
T1204451,32136
T1204452,33059
T1204453,32410
T1204454,16972
T1204455,31907
T1204456,32421
T1204457,44245
T1204458,22930
T1204459,31895
T1204460,57154
T1204461,37709
T1204462,24809
T1204463,58713
T1204464,37720
T1204465,33047
T1204466,33058
T1204467,36827
T1204468,32434
T1204469,68644
T1204470,49197
T1204471,31904
T1204472,22792
T1204473,56252
T1204474,33051
T1204475,19468
T1204476,44003
T1204477,27095
T1204478,37713
T1204479,31903
T1204480,56240
T1204481,16960
T1204482,57156
T1204483,33180
T1204484,31921
T1204485,28490
T1204486,47327
T1204487,25425
T1204488,57158
T1204489,25429
T1204490,57149
T1204491,32448
T1204492,48238
T1204493,36820
T1204494,46616
T1204495,23092
T1204496,69242
T1204497,34678
T1204498,32160
T1204499,18088
T1204500,19988
T1204501,22780
T1204502,22283
T1204503,57156
T1204504,34665
T1204505,57121
T1204506,17187
T1204507,56223
T1204508,42419
T1204509,56529
T1204510,47091
T1204511,56017
T1204512,19998
T1204513,37116
T1204514,32415
T1204515,27619
T1204516,47636
T1204517,57139
T1204518,32164
T1204519,42952
T1204520,56246
T1204521,32428
T1204522,33055
T1204523,32411
T1204524,31911
T1204525,31920
T1204526,42942
T1204527,54760
T1204528,39979
T1204529,69260
T1204530,57157
T1204531,32446
T1204532,16970
T1204533,25409
T1204534,45305
T1204535,44521
T1204536,44236
T1204537,17482
T1204538,44256
T1204539,56258
T1204540,55682
T1204541,27889
T1204542,24500
T1204543,57148
T1204544,24780
T1204545,33049
T1204546,17494
T1204547,22565
T1204548,45725
T1204549,49844
T1204550,58097
T1204551,32159
T1204552,32435
T1204553,32145
T1204554,27604
T1204555,32139
T1204556,27875
T1204557,28523
T1204558,37116
T1204559,28521
T1204560,31906
T1204561,44026
T1204562,32431
T1204563,23083
T1204564,27886
T1204565,57156
T1204566,49812
T1204567,32416
T1204568,27600
T1204569,57137
T1204570,69251
T1204571,32153
T1204572,44033
T1204573,33058
T1204574,58710
T1204575,27593
T1204576,32137
T1204577,31928
T1204578,22568
T1204579,32436
T1204580,44533
T1204581,40595
T1204582,44530
T1204583,44550
T1204584,59452
T1204585,31902
T1204586,42664
T1204587,25424
T1204588,69244
T1204589,33035
T1204590,47334
T1204591,44273
T1204592,19981
T1204593,37734
T1204594,47111
T1204595,48918
T1204596,68352
T1204597,47085
T1204598,32130
T1204599,46625
T1204600,46001
T1204601,37088
T1204602,32153
T1204603,60334
T1204604,44546
T1204605,32427
T1204606,69250
T1204607,56503
T1204608,28248
T1204609,24533
T1204610,59194
T1204611,27357
T1204612,27631
T1204613,22919
T1204614,58741
T1204615,68364
T1204616,57137
T1204617,37116
T1204618,68640
T1204619,18087
T1204620,27896
T1204621,46631
T1204622,32141
T1204623,69244
T1204624,58719
T1204625,33064
T1204626,32099
T1204627,27904
T1204628,22797
T1204629,33049
T1204630,27893
T1204631,57122
T1204632,28519
T1204633,32145
T1204634,28489
T1204635,56524
T1204636,37721
T1204637,32415
T1204638,32135
T1204639,46629
T1204640,44239
T1204641,46638
T1204642,44519
T1204643,56015
T1204644,32420
T1204645,55039
T1204646,69228
T1204647,69239
T1204648,27328
T1204649,56231
T1204650,36577
T1204651,33033
T1204652,27088
T1204653,27903
T1204654,28503
T1204655,32150
T1204656,18089
T1204657,57154
T1204658,56002
T1204659,49206
T1204660,69255
T1204661,36801
T1204662,47613
T1204663,48245
T1204664,68627
T1204665,69237
T1204666,35199
T1204667,19702
T1204668,55066
T1204669,22784
T1204670,37709
T1204671,44009
T1204672,57154
T1204673,27902
T1204674,57131
T1204675,56243
T1204676,31930
T1204677,35176
T1204678,45738
T1204679,39721
T1204680,68634
T1204681,27886
T1204682,44376
T1204683,44535
T1204684,68642
T1204685,28515
T1204686,19989
T1204687,47332
T1204688,31915
T1204689,40006
T1204690,46627
T1204691,31914
T1204692,32414
T1204693,28526
T1204694,46608
T1204695,46634
T1204696,46616
T1204697,18115
T1204698,22790
T1204699,30211
T1204700,30195
T1204701,27597
T1204702,39708
T1204703,32140
T1204704,57129
T1204705,57605
T1204706,22563
T1204707,32149
T1204708,49841
T1204709,56508
T1204710,69244
T1204711,27874
T1204712,58711
T1204713,19471
T1204714,42429
T1204715,48241
T1204716,32164
T1204717,27626
T1204718,37737
T1204719,47089
T1204720,42682
T1204721,27592
T1204722,25404
T1204723,44554
T1204724,32413
T1204725,32438
T1204726,30209
T1204727,69241
T1204728,48909
T1204729,28491
T1204730,22934
T1204731,42439
T1204732,31904
T1204733,27614
T1204734,19985
T1204735,39735
T1204736,22312
T1204737,58731
T1204738,32141
T1204739,56235
T1204740,32432
T1204741,48934
T1204742,28226
T1204743,22286
T1204744,32433
T1204745,29580
T1204746,42935
T1204747,27907
T1204748,32427
T1204749,58747
T1204750,23087
T1204751,40625
T1204752,29062
T1204753,28494
T1204754,32427
T1204755,32424
T1204756,27326
T1204757,17472
T1204758,44253
T1204759,32134
T1204760,44262
T1204761,23697
T1204762,33028
T1204763,17493
T1204764,34891
T1204765,69240
T1204766,33055
T1204767,23697
T1204768,58118
T1204769,28507
T1204770,32148
T1204771,68352
T1204772,32443
T1204773,57122
T1204774,19991
T1204775,28489
T1204776,32432
T1204777,22919
T1204778,48241
T1204779,28494
T1204780,22784
T1204781,32141
T1204782,28248
T1204783,37704
T1204784,16970
T1204785,22563
T1204786,18113
T1204787,27597
T1204788,32135
T1204789,27896
T1204790,17494
T1204791,31915
T1204792,45738
T1204793,69240
T1204794,22286
T1204795,28526
T1204796,69250
T1204797,18088
T1204798,24786
T1204799,28523
T1204800,57134
T1204801,48245
T1204802,42948
T1204803,57156
T1204804,17473
T1204805,22784
T1204806,46625
T1204807,33198
T1204808,27088
T1204809,22925
T1204810,57145
T1204811,33058
T1204812,32415
T1204813,18103
T1204814,33058
T1204815,17482
T1204816,32142
T1204817,36801
T1204818,56017
T1204819,37734
T1204820,18087
T1204821,24809
T1204822,47636
T1204823,17187
T1204824,32160
T1204825,22557
T1204826,46608
T1204827,32155
T1204828,17493
T1204829,22283
T1204830,42419
T1204831,27614
T1204832,32433
T1204833,24500
T1204834,42935
T1204835,42952
T1204836,58747
T1204837,39735
T1204838,56235
T1204839,44256
T1204840,46623
T1204841,42439
T1204842,69228
T1204843,22784
T1204844,42942
T1204845,31920
T1204846,32411
T1204847,56524
T1204848,31928
T1204849,18115
T1204850,32422
T1204851,32414
T1204852,56516
T1204853,56516
T1204854,17486
T1204855,33029
T1204856,46622
T1204857,32149
T1204858,56508
T1204859,59458
T1204860,32140
T1204861,19471
T1204862,32164
T1204863,27902
T1204864,33161
T1204865,42682
T1204866,18101
T1204867,69241
T1204868,56513
T1204869,37737
T1204870,46629
T1204871,32420
T1204872,32430
T1204873,56243
T1204874,68634
T1204875,57154
T1204876,68642
T1204877,28515
T1204878,32268
T1204879,47332
T1204880,31914
T1204881,19702
T1204882,32164
T1204883,37720
T1204884,42931
T1204885,39979
T1204886,31903
T1204887,36577
T1204888,47613
T1204889,32150
T1204890,33033
T1204891,69262
T1204892,57156
T1204893,57147
T1204894,68364
T1204895,31895
T1204896,25429
T1204897,48238
T1204898,37721
T1204899,59194
T1204900,32142
T1204901,32136
T1204902,32448
T1204903,18087
T1204904,32141
T1204905,57154
T1204906,32414
T1204907,58719
T1204908,33049
T1204909,27893
T1204910,33047
T1204911,44239
T1204912,22792
T1204913,46629
T1204914,33051
T1204915,32421
T1204916,19981
T1204917,47111
T1204918,32410
T1204919,47085
T1204920,37088
T1204921,31900
T1204922,36827
T1204923,36811
T1204924,68644
T1204925,23091
T1204926,37116
T1204927,25425
T1204928,28519
T1204929,45725
T1204930,32139
T1204931,33180
T1204932,27875
T1204933,32436
T1204934,28521
T1204935,31906
T1204936,32431
T1204937,57156
T1204938,32416
T1204939,37713
T1204940,57144
T1204941,57148
T1204942,33049
T1204943,32159
T1204944,37709
T1204945,27619
T1204946,45989
T1204947,46602
T1204948,19468
T1204949,32153
T1204950,46001
T1204951,56240
T1204952,16960
T1204953,27592
T1204954,27593
T1204955,28490
T1204956,47334
T1204957,47327
T1204958,57149
T1204959,57158
T1204960,32165
T1204961,42664
T1204962,25424
T1204963,22568
T1204964,57139
T1204965,31930
T1204966,32138
T1204967,58713
T1204968,27326
T1204969,19989
T1204970,17472
T1204971,32146
T1204972,23087
T1204973,33035
T1204974,22565
T1204975,32413
T1204976,32145
T1204977,16972
T1204978,37709
T1204979,56503
T1204980,27903
T1204981,22930
T1204982,31907
T1204983,27328
T1204984,47089
T1204985,47338
T1204986,56015
T1204987,46638
T1204988,56231
T1204989,24506
T1204990,37089
T1204991,32153
T1204992,48227
T1204993,69239
T1204994,69245
T1204995,31921
T1204996,48934
T1204997,27095
T1204998,31918
T1204999,31925
T1205000,56252
T1205001,31904
T1205002,56258
T1205003,27604
T1205004,46616
T1205005,28226
T1205006,31911
T1205007,22312
T1205008,33042
T1205009,57131
T1205010,56254
T1205011,31901
T1205012,49841
T1205013,46616
T1205014,22790
T1205015,46632
T1205016,37087
T1205017,32438
T1205018,56240
T1205019,55990
T1205020,33045
T1205021,27886
T1205022,68625
T1205023,46638
T1205024,25404
T1205025,27626
T1205026,25423
T1205027,42429
T1205028,58711
T1205029,27874
T1205030,31895
T1205031,27600
T1205032,32427
T1205033,17189
T1205034,44554
T1205035,40595
T1205036,39721
T1205037,33059
T1205038,16954
T1205039,32427
T1205040,32446
T1205041,69260
T1205042,23092
T1205043,35176
T1205044,36801
T1205045,46634
T1205046,44236
T1205047,19985
T1205048,31904
T1205049,46639
T1205050,57139
T1205051,32424
T1205052,56246
T1205053,32427
T1205054,32134
T1205055,22780
T1205056,27899
T1205057,33028
T1205058,55682
T1205059,46627
T1205060,42958
T1205061,44535
T1205062,56223
T1205063,56529
T1205064,37116
T1205065,22934
T1205066,68627
T1205067,31917
T1205068,32434
T1205069,46631
T1205070,27904
T1205071,32414
T1205072,47091
T1205073,59452
T1205074,32130
T1205075,31897
T1205076,36829
T1205077,32435
T1205078,19998
T1205079,37116
T1205080,57137
T1205081,46633
T1205082,27631
T1205083,45497
T1205084,23083
T1205085,57136
T1205086,57121
T1205087,32145
T1205088,19988
T1205089,22571
T1205090,49844
T1205091,44546
T1205092,27889
T1205093,27886
T1205094,33051
T1205095,33064
T1205096,22797
T1205097,33039
T1205098,28517
T1205099,31907
T1205100,37719
T1205101,57129
T1205102,57156
T1205103,27600
T1205104,32413
T1205105,24780
T1205106,42653
T1205107,32412
T1205108,18089
T1205109,69244
T1205110,69237
T1205111,27907
T1205112,32425
T1205113,56002
T1205114,32415
T1205115,32137
T1205116,31902
T1205117,32428
T1205118,32420
T1205119,49206
T1205120,42655
T1205121,57157
T1205122,28503
T1205123,28491
T1205124,47322
T1205125,57137
T1205126,36820
T1205127,27357
T1205128,25409
T1205129,24533
T1205130,68640
T1205131,27899
T1205132,39735
T1205133,42935
T1205134,69240
T1205135,32427
T1205136,27896
T1205137,17493
T1205138,56002
T1205139,32412
T1205140,28523
T1205141,33028
T1205142,44546
T1205143,31914
T1205144,37709
T1205145,32424
T1205146,32414
T1205147,33029
T1205148,32155
T1205149,23083
T1205150,27614
T1205151,32135
T1205152,18089
T1205153,32413
T1205154,69250
T1205155,31904
T1205156,18115
T1205157,17494
T1205158,46639
T1205159,32134
T1205160,32433
T1205161,19985
T1205162,27886
T1205163,32427
T1205164,39721
T1205165,46627
T1205166,68352
T1205167,32446
T1205168,36801
T1205169,37704
T1205170,57137
T1205171,25404
T1205172,27902
T1205173,27626
T1205174,58711
T1205175,32141
T1205176,32164
T1205177,27907
T1205178,42429
T1205179,32140
T1205180,19471
T1205181,27874
T1205182,56508
T1205183,32149
T1205184,31895
T1205185,32443
T1205186,55990
T1205187,17189
T1205188,32425
T1205189,32438
T1205190,18101
T1205191,42682
T1205192,69241
T1205193,42958
T1205194,44535
T1205195,28515
T1205196,31915
T1205197,68642
T1205198,49844
T1205199,32435
T1205200,28517
T1205201,57154
T1205202,33058
T1205203,56243
T1205204,47332
T1205205,27600
T1205206,46625
T1205207,32268
T1205208,27597
T1205209,31901
T1205210,59452
T1205211,49841
T1205212,37737
T1205213,46616
T1205214,27886
T1205215,22790
T1205216,32130
T1205217,56526
T1205218,49206
T1205219,32146
T1205220,16954
T1205221,27893
T1205222,57144
T1205223,69245
T1205224,32141
T1205225,69239
T1205226,32416
T1205227,46629
T1205228,57156
T1205229,37734
T1205230,28521
T1205231,32436
T1205232,18087
T1205233,57137
T1205234,32431
T1205235,27631
T1205236,31918
T1205237,28226
T1205238,31906
T1205239,27604
T1205240,27875
T1205241,57136
T1205242,45989
T1205243,58739
T1205244,46612
T1205245,32139
T1205246,32159
T1205247,31925
T1205248,32145
T1205249,48227
T1205250,32153
T1205251,56520
T1205252,32415
T1205253,68364
T1205254,27357
T1205255,57147
T1205256,37116
T1205257,28503
T1205258,69262
T1205259,47089
T1205260,33033
T1205261,32150
T1205262,68640
T1205263,33049
T1205264,68611
T1205265,47613
T1205266,32137
T1205267,36577
T1205268,46638
T1205269,69237
T1205270,27328
T1205271,37721
T1205272,56015
T1205273,32432
T1205274,44239
T1205275,56231
T1205276,24533
T1205277,27903
T1205278,56235
T1205279,31917
T1205280,45725
T1205281,22568
T1205282,25424
T1205283,31928
T1205284,59194
T1205285,42931
T1205286,27326
T1205287,36801
T1205288,56524
T1205289,19989
T1205290,22919
T1205291,17472
T1205292,22784
T1205293,32422
T1205294,28489
T1205295,17473
T1205296,27088
T1205297,23087
T1205298,22934
T1205299,31902
T1205300,42439
T1205301,46608
T1205302,32420
T1205303,48245
T1205304,46623
T1205305,22312
T1205306,57131
T1205307,69228
T1205308,37116
T1205309,19991
T1205310,19702
T1205311,22565
T1205312,46634
T1205313,22797
T1205314,46602
T1205315,23091
T1205316,32153
T1205317,36811
T1205318,33049
T1205319,32145
T1205320,37088
T1205321,47085
T1205322,46001
T1205323,48934
T1205324,46633
T1205325,47111
T1205326,22286
T1205327,47334
T1205328,19981
T1205329,28248
T1205330,28491
T1205331,33064
T1205332,32165
T1205333,57122
T1205334,33035
T1205335,28519
T1205336,42664
T1205337,27593
T1205338,27619
T1205339,23697
T1205340,27889
T1205341,56240
T1205342,56246
T1205343,42419
T1205344,19998
T1205345,47091
T1205346,16960
T1205347,24500
T1205348,32415
T1205349,32414
T1205350,57139
T1205351,31903
T1205352,18103
T1205353,32413
T1205354,42952
T1205355,46640
T1205356,57134
T1205357,19468
T1205358,44236
T1205359,57121
T1205360,37709
T1205361,22283
T1205362,37713
T1205363,32448
T1205364,31907
T1205365,33051
T1205366,56529
T1205367,22930
T1205368,22784
T1205369,55682
T1205370,57158
T1205371,58713
T1205372,47327
T1205373,32160
T1205374,28494
T1205375,22557
T1205376,57154
T1205377,36820
T1205378,48241
T1205379,32148
T1205380,22780
T1205381,57156
T1205382,23092
T1205383,18088
T1205384,22571
T1205385,31930
T1205386,24809
T1205387,45497
T1205388,32411
T1205389,31900
T1205390,16970
T1205391,68644
T1205392,57139
T1205393,32434
T1205394,42653
T1205395,32421
T1205396,33198
T1205397,32428
T1205398,37720
T1205399,32410
T1205400,37116
T1205401,25409
T1205402,32138
T1205403,36827
T1205404,32164
T1205405,19988
T1205406,32414
T1205407,33180
T1205408,44256
T1205409,56017
T1205410,27592
T1205411,32446
T1205412,69260
T1205413,33047
T1205414,25425
T1205415,22784
T1205416,46616
T1205417,57149
T1205418,31920
T1205419,42942
T1205420,35176
T1205421,16972
T1205422,31911
T1205423,17482
T1205424,57157
T1205425,56223
T1205426,17187
T1205427,28526
T1205428,28490
T1205429,33055
T1205430,69244
T1205431,37089
T1205432,56513
T1205433,17486
T1205434,33039
T1205435,48238
T1205436,27871
T1205437,58118
T1205438,42948
T1205439,37087
T1205440,46632
T1205441,46629
T1205442,31904
T1205443,25429
T1205444,40595
T1205445,32420
T1205446,57148
T1205447,56252
T1205448,32142
T1205449,46622
T1205450,25423
T1205451,27600
T1205452,24506
T1205453,57156
T1205454,31895
T1205455,27095
T1205456,59458
T1205457,18113
T1205458,46638
T1205459,45738
T1205460,22563
T1205461,56240
T1205462,37719
T1205463,56516
T1205464,47322
T1205465,27904
T1205466,33161
T1205467,47338
T1205468,33042
T1205469,31897
T1205470,33045
T1205471,56516
T1205472,56258
T1205473,24786
T1205474,44243
T1205475,32427
T1205476,68625
T1205477,47636
T1205478,18087
T1205479,57156
T1205480,42655
T1205481,24780
T1205482,28507
T1205483,31921
T1205484,57129
T1205485,57145
T1205486,32430
T1205487,33051
T1205488,33059
T1205489,22792
T1205490,31907
T1205491,36829
T1205492,33058
T1205493,22925
T1205494,56254
T1205495,32142
T1205496,56520
T1205497,32416
T1205498,56252
T1205499,69245
T1205500,32428
T1205501,24506
T1205502,31895
T1205503,24809
T1205504,24533
T1205505,32432
T1205506,28503
T1205507,31921
T1205508,27597
T1205509,32137
T1205510,57157
T1205511,32130
T1205512,47338
T1205513,44243
T1205514,27328
T1205515,56015
T1205516,46638
T1205517,47613
T1205518,57156
T1205519,32142
T1205520,32131
T1205521,32414
T1205522,31907
T1205523,22930
T1205524,28490
T1205525,56231
T1205526,32150
T1205527,37116
T1205528,56257
T1205529,32434
T1205530,48227
T1205531,37089
T1205532,27357
T1205533,33047
T1205534,32415
T1205535,57147
T1205536,33049
T1205537,48238
T1205538,32448
T1205539,33033
T1205540,32153
T1205541,32415
T1205542,47089
T1205543,48241
T1205544,18087
T1205545,33055
T1205546,57145
T1205547,22925
T1205548,17494
T1205549,28517
T1205550,27896
T1205551,57143
T1205552,31897
T1205553,27886
T1205554,24786
T1205555,56002
T1205556,33051
T1205557,32412
T1205558,28526
T1205559,57156
T1205560,32135
T1205561,18089
T1205562,57121
T1205563,18113
T1205564,28523
T1205565,31907
T1205566,37098
T1205567,44546
T1205568,42948
T1205569,27907
T1205570,57156
T1205571,32425
T1205572,28507
T1205573,33058
T1205574,42655
T1205575,32141
T1205576,19998
T1205577,36801
T1205578,37704
T1205579,58118
T1205580,32142
T1205581,22784
T1205582,57137
T1205583,36829
T1205584,37719
T1205585,47345
T1205586,46625
T1205587,33058
T1205588,24780
T1205589,57129
T1205590,33039
T1205591,32435
T1205592,37736
T1205593,68352
T1205594,56533
T1205595,48245
T1205596,31902
T1205597,46612
T1205598,32411
T1205599,37709
T1205600,57136
T1205601,47091
T1205602,16972
T1205603,27631
T1205604,57129
T1205605,17482
T1205606,18087
T1205607,19988
T1205608,32141
T1205609,57154
T1205610,27893
T1205611,16970
T1205612,57137
T1205613,42653
T1205614,33198
T1205615,36577
T1205616,37721
T1205617,25409
T1205618,58739
T1205619,56017
T1205620,57144
T1205621,33049
T1205622,36820
T1205623,32420
T1205624,22919
T1205625,27600
T1205626,23083
T1205627,44256
T1205628,27088
T1205629,28489
T1205630,28491
T1205631,33064
T1205632,28494
T1205633,28519
T1205634,32413
T1205635,19991
T1205636,57134
T1205637,28248
T1205638,22571
T1205639,18088
T1205640,27889
T1205641,32145
T1205642,28226
T1205643,22797
T1205644,57122
T1205645,57136
T1205646,22565
T1205647,57131
T1205648,27619
T1205649,27899
T1205650,22780
T1205651,27592
T1205652,56529
T1205653,31914
T1205654,22557
T1205655,33028
T1205656,36826
T1205657,68644
T1205658,32160
T1205659,43574
T1205660,47332
T1205661,42958
T1205662,46627
T1205663,17187
T1205664,32427
T1205665,27886
T1205666,27904
T1205667,28515
T1205668,47636
T1205669,56534
T1205670,31915
T1205671,37709
T1205672,39721
T1205673,32134
T1205674,32427
T1205675,46629
T1205676,22312
T1205677,32149
T1205678,32433
T1205679,17493
T1205680,42952
T1205681,33029
T1205682,32413
T1205683,32155
T1205684,32129
T1205685,27614
T1205686,46640
T1205687,23092
T1205688,22283
T1205689,46639
T1205690,57139
T1205691,31904
T1205692,32414
T1205693,32424
T1205694,24500
T1205695,57153
T1205696,42419
T1205697,18115
T1205698,56246
T1205699,57154
T1205700,33045
T1205701,56516
T1205702,46603
T1205703,27902
T1205704,46622
T1205705,32164
T1205706,18103
T1205707,32140
T1205708,25423
T1205709,42429
T1205710,45738
T1205711,17486
T1205712,19471
T1205713,27874
T1205714,31895
T1205715,56516
T1205716,32149
T1205717,33161
T1205718,55990
T1205719,56508
T1205720,32427
T1205721,22563
T1205722,31917
T1205723,17189
T1205724,56517
T1205725,27600
T1205726,47350
T1205727,25404
T1205728,46638
T1205729,56243
T1205730,32438
T1205731,56254
T1205732,32446
T1205733,57133
T1205734,31901
T1205735,23697
T1205736,33042
T1205737,32268
T1205738,37087
T1205739,49841
T1205740,32427
T1205741,37737
T1205742,46616
T1205743,46632
T1205744,46629
T1205745,22790
T1205746,27626
T1205747,57134
T1205748,42682
T1205749,18101
T1205750,56513
T1205751,33059
T1205752,56240
T1205753,32430
T1205754,27627
T1205755,19985
T1205756,42935
T1205757,32145
T1205758,57148
T1205759,37116
T1205760,45725
T1205761,27871
T1205762,56258
T1205763,46602
T1205764,23091
T1205765,46606
T1205766,32153
T1205767,37713
T1205768,36811
T1205769,56240
T1205770,22286
T1205771,32139
T1205772,47085
T1205773,31903
T1205774,46001
T1205775,22568
T1205776,16960
T1205777,47334
T1205778,19468
T1205779,32446
T1205780,33051
T1205781,47322
T1205782,32159
T1205783,22792
T1205784,32443
T1205785,31925
T1205786,27903
T1205787,28488
T1205788,57156
T1205789,69262
T1205790,45497
T1205791,28521
T1205792,27095
T1205793,32436
T1205794,32431
T1205795,33180
T1205796,46633
T1205797,68611
T1205798,32410
T1205799,31904
T1205800,31918
T1205801,37734
T1205802,27604
T1205803,31906
T1205804,27875
T1205805,57158
T1205806,46634
T1205807,45989
T1205808,25429
T1205809,19981
T1205810,47111
T1205811,32165
T1205812,22784
T1205813,36827
T1205814,23069
T1205815,32146
T1205816,57121
T1205817,17472
T1205818,27593
T1205819,31920
T1205820,46608
T1205821,32164
T1205822,23087
T1205823,57131
T1205824,22934
T1205825,31911
T1205826,42439
T1205827,32421
T1205828,46623
T1205829,42942
T1205830,16954
T1205831,46616
T1205832,56235
T1205833,17473
T1205834,22784
T1205835,32420
T1205836,37720
T1205837,31928
T1205838,42931
T1205839,25425
T1205840,33035
T1205841,57149
T1205842,37088
T1205843,31930
T1205844,32414
T1205845,19702
T1205846,42664
T1205847,57139
T1205848,32422
T1205849,32138
T1205850,31900
T1205851,56526
T1205852,36801
T1205853,47086
T1205854,19989
T1205855,56223
T1205856,27326
T1205857,47327
T1205858,25424
T1205859,37116
T1205860,56524
T1205861,27592
T1205862,28494
T1205863,18103
T1205864,37734
T1205865,27600
T1205866,57133
T1205867,47089
T1205868,36826
T1205869,32134
T1205870,58732
T1205871,19468
T1205872,32414
T1205873,37116
T1205874,36827
T1205875,32421
T1205876,56529
T1205877,37087
T1205878,42952
T1205879,37536
T1205880,23092
T1205881,17187
T1205882,32160
T1205883,33059
T1205884,27600
T1205885,56508
T1205886,17486
T1205887,31917
T1205888,32140
T1205889,56246
T1205890,46603
T1205891,32420
T1205892,47322
T1205893,33058
T1205894,58118
T1205895,33039
T1205896,57145
T1205897,33051
T1205898,32448
T1205899,22784
T1205900,16972
T1205901,33051
T1205902,22571
T1205903,69262
T1205904,16970
T1205905,42653
T1205906,32434
T1205907,32415
T1205908,24506
T1205909,28488
T1205910,31904
T1205911,32411
T1205912,42682
T1205913,56526
T1205914,37733
T1205915,57131
T1205916,57144
T1205917,32153
T1205918,32130
T1205919,37116
T1205920,33033
T1205921,32415
T1205922,28489
T1205923,69262
T1205924,27597
T1205925,27631
T1205926,34905
T1205927,36577
T1205928,19991
T1205929,32420
T1205930,27896
T1205931,32435
T1205932,47345
T1205933,27893
T1205934,32436
T1205935,31918
T1205936,37116
T1205937,56534
